Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
zstd 1.5.7 -5,243.19,1336.63,8305920,1384813,16.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zstd 1.5.7 -7,109.75,1340.95,8305920,1353115,16.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zstd 1.5.7 -9,80.03,1359.52,8305920,1259076,15.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zstd 1.5.7 -11,39.06,1373.46,8305920,1274546,15.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zstd 1.5.7 -13,23.09,1576.15,8305920,1270571,15.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zstd 1.5.7 -15,12.90,2271.55,8305920,1241841,14.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zstd 1.5.7 -16,9.27,1661.81,8305920,1277761,15.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zstd 1.5.7 -19,5.88,1397.87,8305920,1132227,13.63,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
xz 5.8.1 -1,37.89,199.64,8305920,1117688,13.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
xz 5.8.1 -3,19.12,207.40,8305920,1119048,13.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
xz 5.8.1 -5,4.95,225.11,8305920,965164,11.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
xz 5.8.1 -7,4.64,223.02,8305920,965216,11.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
xz 5.8.1 -9,4.67,200.62,8305920,965216,11.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zlib 1.3.1 -1,164.65,614.37,8305920,1512695,18.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zlib 1.3.1 -3,118.43,672.96,8305920,1488251,17.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zlib 1.3.1 -5,69.93,459.41,8305920,1440763,17.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zlib 1.3.1 -7,25.80,454.71,8305920,1432827,17.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zlib 1.3.1 -9,3.26,457.98,8305920,1430829,17.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/202
zstd 1.5.7 -1,583.92,1368.92,8305920,1356990,16.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zstd 1.5.7 -3,381.87,1305.06,8305920,1414334,17.03,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zstd 1.5.7 -5,245.50,1345.69,8305920,1384822,16.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zstd 1.5.7 -7,110.45,1344.05,8305920,1351838,16.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zstd 1.5.7 -9,80.30,1353.00,8305920,1255845,15.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zstd 1.5.7 -11,39.20,1379.08,8305920,1271852,15.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zstd 1.5.7 -13,22.80,1570.15,8305920,1268274,15.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zstd 1.5.7 -15,12.75,2283.50,8305920,1244294,14.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zstd 1.5.7 -16,9.50,1777.36,8305920,1292920,15.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zstd 1.5.7 -19,5.77,1423.87,8305920,1122457,13.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
xz 5.8.1 -1,37.15,200.45,8305920,1117012,13.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
xz 5.8.1 -3,19.30,211.03,8305920,1118816,13.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
xz 5.8.1 -5,4.94,223.18,8305920,964112,11.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
xz 5.8.1 -7,4.74,222.80,8305920,962848,11.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
xz 5.8.1 -9,4.72,199.86,8305920,962848,11.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zlib 1.3.1 -1,163.83,612.73,8305920,1513864,18.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zlib 1.3.1 -3,117.82,680.81,8305920,1488074,17.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zlib 1.3.1 -5,69.99,452.41,8305920,1441259,17.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zlib 1.3.1 -7,25.71,458.04,8305920,1433549,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zlib 1.3.1 -9,3.25,457.19,8305920,1431753,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/203
zstd 1.5.7 -1,579.65,1378.32,8305920,1350585,16.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zstd 1.5.7 -3,382.00,1295.70,8305920,1412512,17.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zstd 1.5.7 -5,244.02,1360.44,8305920,1383055,16.65,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zstd 1.5.7 -7,110.22,1346.91,8305920,1349683,16.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zstd 1.5.7 -9,79.45,1361.03,8305920,1255918,15.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zstd 1.5.7 -11,38.99,1381.23,8305920,1271408,15.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zstd 1.5.7 -13,22.91,1576.94,8305920,1267644,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zstd 1.5.7 -15,12.82,2274.01,8305920,1239139,14.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zstd 1.5.7 -16,9.34,1498.89,8305920,1209267,14.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zstd 1.5.7 -19,5.88,1405.97,8305920,1130365,13.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
xz 5.8.1 -1,37.88,203.39,8305920,1113772,13.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
xz 5.8.1 -3,19.38,208.61,8305920,1116768,13.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
xz 5.8.1 -5,4.96,225.37,8305920,961584,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
xz 5.8.1 -7,4.73,224.74,8305920,960164,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
xz 5.8.1 -9,4.58,201.28,8305920,960164,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zlib 1.3.1 -1,164.20,626.15,8305920,1513176,18.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zlib 1.3.1 -3,118.59,670.66,8305920,1488963,17.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zlib 1.3.1 -5,70.50,450.09,8305920,1441454,17.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zlib 1.3.1 -7,25.87,457.12,8305920,1433458,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zlib 1.3.1 -9,3.27,459.86,8305920,1431719,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/204
zstd 1.5.7 -1,578.80,1379.50,8305920,1350347,16.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zstd 1.5.7 -3,385.73,1320.74,8305920,1409782,16.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zstd 1.5.7 -5,244.42,1345.88,8305920,1380677,16.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zstd 1.5.7 -7,110.58,1342.37,8305920,1346928,16.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zstd 1.5.7 -9,79.65,1349.69,8305920,1252328,15.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zstd 1.5.7 -11,39.35,1387.23,8305920,1267790,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zstd 1.5.7 -13,21.94,1605.89,8305920,1265208,15.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zstd 1.5.7 -15,12.80,2293.68,8305920,1237265,14.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zstd 1.5.7 -16,9.30,1674.14,8305920,1270200,15.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zstd 1.5.7 -19,5.85,1409.07,8305920,1125885,13.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
xz 5.8.1 -1,37.91,201.62,8305920,1108740,13.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
xz 5.8.1 -3,19.52,211.94,8305920,1111848,13.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
xz 5.8.1 -5,4.93,227.68,8305920,958992,11.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
xz 5.8.1 -7,4.67,226.58,8305920,957500,11.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
xz 5.8.1 -9,4.64,201.59,8305920,957500,11.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zlib 1.3.1 -1,164.77,622.27,8305920,1512124,18.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zlib 1.3.1 -3,118.77,680.82,8305920,1488280,17.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zlib 1.3.1 -5,70.75,452.67,8305920,1440393,17.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zlib 1.3.1 -7,25.91,456.77,8305920,1432090,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zlib 1.3.1 -9,3.27,456.10,8305920,1430374,17.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/205
zstd 1.5.7 -1,580.36,1375.85,8305920,1350526,16.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zstd 1.5.7 -3,378.36,1303.45,8305920,1412008,17.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zstd 1.5.7 -5,248.07,1334.30,8305920,1381300,16.63,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zstd 1.5.7 -7,110.58,1340.07,8305920,1347418,16.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zstd 1.5.7 -9,79.92,1363.19,8305920,1251978,15.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zstd 1.5.7 -11,38.95,1411.52,8305920,1267435,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zstd 1.5.7 -13,22.63,1604.30,8305920,1265576,15.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zstd 1.5.7 -15,12.84,2259.83,8305920,1238174,14.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zstd 1.5.7 -16,9.36,1724.66,8305920,1284234,15.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zstd 1.5.7 -19,5.89,1405.50,8305920,1126237,13.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
xz 5.8.1 -1,37.98,203.11,8305920,1109656,13.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
xz 5.8.1 -3,19.20,209.00,8305920,1112540,13.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
xz 5.8.1 -5,4.88,225.68,8305920,959012,11.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
xz 5.8.1 -7,4.64,226.60,8305920,958016,11.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
xz 5.8.1 -9,4.61,201.76,8305920,958016,11.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zlib 1.3.1 -1,164.21,612.98,8305920,1509927,18.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zlib 1.3.1 -3,120.66,679.76,8305920,1486417,17.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zlib 1.3.1 -5,70.46,450.23,8305920,1438872,17.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zlib 1.3.1 -7,25.86,462.69,8305920,1431263,17.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zlib 1.3.1 -9,3.25,457.39,8305920,1429410,17.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/206
zstd 1.5.7 -1,587.93,1368.08,8305920,1347618,16.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zstd 1.5.7 -3,378.39,1296.22,8305920,1409355,16.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zstd 1.5.7 -5,247.45,1335.29,8305920,1379758,16.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zstd 1.5.7 -7,110.58,1339.43,8305920,1345809,16.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zstd 1.5.7 -9,79.83,1344.29,8305920,1248281,15.03,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zstd 1.5.7 -11,38.61,1392.56,8305920,1264328,15.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zstd 1.5.7 -13,23.18,1579.90,8305920,1264020,15.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zstd 1.5.7 -15,12.65,2243.63,8305920,1238768,14.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zstd 1.5.7 -16,9.57,1739.54,8305920,1285535,15.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zstd 1.5.7 -19,5.86,1402.99,8305920,1121642,13.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
xz 5.8.1 -1,38.31,202.70,8305920,1107640,13.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
xz 5.8.1 -3,19.49,210.46,8305920,1110812,13.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
xz 5.8.1 -5,4.84,227.24,8305920,956744,11.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
xz 5.8.1 -7,4.67,228.52,8305920,954724,11.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
xz 5.8.1 -9,4.72,203.85,8305920,954724,11.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zlib 1.3.1 -1,166.25,618.21,8305920,1508549,18.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zlib 1.3.1 -3,119.80,678.98,8305920,1486112,17.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zlib 1.3.1 -5,71.68,454.89,8305920,1438995,17.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zlib 1.3.1 -7,26.13,459.32,8305920,1431253,17.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zlib 1.3.1 -9,3.26,461.94,8305920,1429367,17.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/207
zstd 1.5.7 -1,580.19,1358.15,8305920,1329831,16.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zstd 1.5.7 -3,380.38,1283.69,8305920,1399549,16.85,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zstd 1.5.7 -5,244.31,1348.94,8305920,1372705,16.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zstd 1.5.7 -7,110.73,1330.91,8305920,1337054,16.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zstd 1.5.7 -9,79.92,1346.49,8305920,1244653,14.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zstd 1.5.7 -11,39.20,1387.11,8305920,1261139,15.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zstd 1.5.7 -13,23.01,1588.28,8305920,1259870,15.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zstd 1.5.7 -15,12.93,2250.31,8305920,1231721,14.83,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zstd 1.5.7 -16,9.41,1680.81,8305920,1267671,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zstd 1.5.7 -19,5.86,1439.96,8305920,1115675,13.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
xz 5.8.1 -1,37.39,203.54,8305920,1105304,13.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
xz 5.8.1 -3,19.12,211.50,8305920,1108252,13.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
xz 5.8.1 -5,4.91,231.21,8305920,955360,11.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
xz 5.8.1 -7,4.67,230.51,8305920,953904,11.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
xz 5.8.1 -9,4.68,206.73,8305920,953904,11.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zlib 1.3.1 -1,165.46,617.82,8305920,1514821,18.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zlib 1.3.1 -3,118.99,674.19,8305920,1487051,17.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zlib 1.3.1 -5,70.65,455.95,8305920,1438903,17.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zlib 1.3.1 -7,25.98,464.35,8305920,1430012,17.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zlib 1.3.1 -9,3.19,466.56,8305920,1428683,17.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/208
zstd 1.5.7 -1,587.45,1369.85,8305920,1344558,16.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zstd 1.5.7 -3,381.05,1295.63,8305920,1410215,16.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zstd 1.5.7 -5,245.58,1339.39,8305920,1380184,16.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zstd 1.5.7 -7,110.62,1342.10,8305920,1347011,16.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zstd 1.5.7 -9,79.77,1350.70,8305920,1244724,14.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zstd 1.5.7 -11,39.47,1404.98,8305920,1260058,15.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zstd 1.5.7 -13,22.37,1588.57,8305920,1262243,15.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zstd 1.5.7 -15,12.89,2239.53,8305920,1236697,14.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zstd 1.5.7 -16,9.47,1771.35,8305920,1284877,15.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zstd 1.5.7 -19,5.85,1420.36,8305920,1122610,13.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
xz 5.8.1 -1,38.13,204.13,8305920,1107616,13.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
xz 5.8.1 -3,19.24,210.13,8305920,1110168,13.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
xz 5.8.1 -5,4.93,224.91,8305920,956832,11.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
xz 5.8.1 -7,4.62,224.22,8305920,955648,11.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
xz 5.8.1 -9,4.61,201.92,8305920,955648,11.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zlib 1.3.1 -1,164.79,614.98,8305920,1509192,18.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zlib 1.3.1 -3,118.41,683.33,8305920,1486083,17.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zlib 1.3.1 -5,70.91,454.16,8305920,1438253,17.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zlib 1.3.1 -7,25.87,459.65,8305920,1430276,17.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zlib 1.3.1 -9,3.25,462.98,8305920,1428348,17.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/209
zstd 1.5.7 -1,587.07,1385.97,8305920,1331647,16.03,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/210
zstd 1.5.7 -3,382.56,1296.80,8305920,1406218,16.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/210
zstd 1.5.7 -5,245.75,1348.69,8305920,1377067,16.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/210
zstd 1.5.7 -7,111.47,1346.84,8305920,1344359,16.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/210
zstd 1.5.7 -9,80.16,1371.55,8305920,1239897,14.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/210
